gml_id,fid,name,adresse,oeffnungszeiten,telefon,internet,osm_edit_url,api_features_url
apotheken_nrw.1215238718,"1215238718",Nikolaus-Apotheke,Vorster Straße 508,"-","-","-",https://www.openstreetmap.org/edit?node=215238718%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1215238718.html
apotheken_nrw.1220882289,"1220882289",Bacciocco-Apotheke,"Marktplatz 5, Jülich","Mo-Fr 08:00-18:30; Sa 08:00-14:00","-",https://www.apotheke-bacciocco.de/,https://www.openstreetmap.org/edit?node=220882289%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1220882289.html
apotheken_nrw.1220882332,"1220882332",Post-Apotheke,"Kölnstraße 19, Jülich","Mo-Fr 08:00-18:30; Sa 09:00-15:00","-",https://www.post-apotheke-juelich.de/,https://www.openstreetmap.org/edit?node=220882332%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1220882332.html
apotheken_nrw.1240271505,"1240271505",Bismarck-Apotheke,"Bismarckstraße 72, Düsseldorf","Mo-Fr 08:30-18:30; Sa 08:30-14:00; PH off","-","-",https://www.openstreetmap.org/edit?node=240271505%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1240271505.html
apotheken_nrw.1241782935,"1241782935",Victoria-Apotheke,"Ackerstraße 157, Düsseldorf","Mo-Fr 08:30-13:00,14:30-18:30; Sa 09:30-13:00",+49 211-660991,https://www.victoria-apo.com/,https://www.openstreetmap.org/edit?node=241782935%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1241782935.html
apotheken_nrw.1241783175,"1241783175",Birken,"-","-","-","-",https://www.openstreetmap.org/edit?node=241783175%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1241783175.html
apotheken_nrw.1241783310,"1241783310",Brücken-Apotheke,"-","-","-","-",https://www.openstreetmap.org/edit?node=241783310%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1241783310.html
apotheken_nrw.1241783445,"1241783445",Flur,"-","Mo-Fr 08:30-18:30; Sa 08:30-13:00; Su,PH off",+49 211 665511,https://www.flur-apotheke-duesseldorf.de/,https://www.openstreetmap.org/edit?node=241783445%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1241783445.html
apotheken_nrw.1241794589,"1241794589",Apotheke am Worringer Platz,"-","-","-","-",https://www.openstreetmap.org/edit?node=241794589%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1241794589.html
apotheken_nrw.1242516129,"1242516129",Severin-Apotheke,"-","Mo-Fr 09:00-18:30; Sa 09:00-13:00","-","-",https://www.openstreetmap.org/edit?node=242516129%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1242516129.html
apotheken_nrw.1244024742,"1244024742",Vital Apotheke,"Meckenheimer Straße 8, Rheinbach",Mo-Sa 08:00-20:00,+49 2226 90 06 64,https://www.vital-apotheke-rheinbach.de/,https://www.openstreetmap.org/edit?node=244024742%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1244024742.html
apotheken_nrw.1245916893,"1245916893",Park Apotheke,"August-Schmidt-Platz 10, Herzogenrath","Mo,Tu,Th,Fr 08:30-13:00, 14:30-18:30; We 08:30-13:00;Sa 09:00-13:00;PH off",+49 2406 64380,https://www.park-apotheke-herzogenrath.de/,https://www.openstreetmap.org/edit?node=245916893%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1245916893.html
apotheken_nrw.1245916958,"1245916958",Grenzland Apotheke,"Kirchrather Straße 65, Herzogenrath","Mo,Tu,Th,Fr 08:30-13:00,15:00-18:30; We,Sa 08:30-13:00; PH off",+49 2406 97274,https://www.grenzland-apotheke.de/,https://www.openstreetmap.org/edit?node=245916958%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1245916958.html
apotheken_nrw.1245916960,"1245916960",Barbara Apotheke,"Kirchrather Straße 140, Herzogenrath","Mo,Tu,Th,Fr 08:30-13:00, 15:00-18:30; We,Sa 08:30-13:00;PH off",+49 2406 969161,https://www.apotheken.de/52134/herzogenrath/barbara-apotheke/,https://www.openstreetmap.org/edit?node=245916960%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1245916960.html
apotheken_nrw.1246271893,"1246271893",Apotheke am Bilderstöckchen,"Alzeyer Straße 12c, Köln","-",+49 221 91 74 74 0,https://www.apotheke-am-bilderstoeckchen.de/bilderstoeckchen-apotheke/,https://www.openstreetmap.org/edit?node=246271893%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1246271893.html
apotheken_nrw.1246840721,"1246840721",Apothele am Dreieck,"Eschweiler Straße 7, Alsdorf","Mo-Fr 08:00-18:30; Sa 08:00-13:00, Su,PH off","-","-",https://www.openstreetmap.org/edit?node=246840721%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1246840721.html
apotheken_nrw.1246844781,"1246844781",St. Georg-Apotheke,"Peterstraße 20-24, Aachen","PH,Su off; Mo-Fr 08:00-18:30; Sa 09:00-16:00",+49 241 28100,https://www.st-georg-apotheke-aachen.de/,https://www.openstreetmap.org/edit?node=246844781%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1246844781.html
apotheken_nrw.1246849363,"1246849363",Linden Apotheke,Lindener Straße 184,"We 08:00-13:00; Mo,Tu,Th,Fr 08:00-13:00, 14:30-18:30; Sa 09:00-13:00 ;Su,PH off","-","-",https://www.openstreetmap.org/edit?node=246849363%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1246849363.html
apotheken_nrw.1247059906,"1247059906",Glückauf Apotheke,"Geilenkirchener Straße 446, Herzogenrath","Mo,Tu,Th,Fr 08:30-13:00,15:00-18:30; We,Sa 08:30-13:00; PH off",+49 2406 61042,https://www.glueckauf-apotheke-herzogenrath.de/,https://www.openstreetmap.org/edit?node=247059906%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1247059906.html
apotheken_nrw.1247290124,"1247290124",Apotheke Vornewald,"Ortsmitte 1, Schlangen","-","-","-",https://www.openstreetmap.org/edit?node=247290124%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1247290124.html
apotheken_nrw.1247290125,"1247290125",Eichen-Apotheke,"Ortsmitte 11, Schlangen","-","-","-",https://www.openstreetmap.org/edit?node=247290125%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1247290125.html
apotheken_nrw.1247313919,"1247313919",Wilhelm Busch Apotheke,"-","Mo-Fr 08:00-19:00; Sa 08:00-14:00",+49 2056 60603,"-",https://www.openstreetmap.org/edit?node=247313919%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1247313919.html
apotheken_nrw.1247699758,"1247699758",Apotheke in Wersten,"Kölner Landstraße 205, Düsseldorf","Mo-Fr 08:00-20:00;Sa 08:00-18:00",+49 211 7580840,http://www.apotheke-in-wersten.de/,https://www.openstreetmap.org/edit?node=247699758%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1247699758.html
apotheken_nrw.1249759181,"1249759181",Linden Apotheke,"Hackenbroicher Straße 72, Köln","Mo-Fr 08:30-13:00,15:00-18:30;Sa 08:30-13:00",+49 221 782922,https://www.linden-apotheke-koeln.de/,https://www.openstreetmap.org/edit?node=249759181%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1249759181.html
apotheken_nrw.1249815102,"1249815102",Fidelis Apotheke,"Brünestraße 1, Übach-Palenberg","-",+49 2404 20443,https://www.fidelis-apotheke.de/,https://www.openstreetmap.org/edit?node=249815102%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1249815102.html
apotheken_nrw.1249858573,"1249858573",Neon-Apotheke,"Reisholzer Straße 26, Düsseldorf","Mo-Fr 09:00-13:30,15:00-18:30;Sa 09:00-13:00;Su, PH off",+49 211 2801200,http://www.neon-apotheke.de,https://www.openstreetmap.org/edit?node=249858573%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1249858573.html
apotheken_nrw.1249858578,"1249858578",Malteser-Apotheke,"Reisholzer Straße 50, Düsseldorf","Mo-Fr 08:00-18:30; Sa 09:00-14:00",+49 211 22 47 00,https://www.malteser-apo.com/,https://www.openstreetmap.org/edit?node=249858578%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1249858578.html
apotheken_nrw.1250069373,"1250069373",Apotheke am Oberbilker Markt,"Kölner Straße 231, Düsseldorf","Mo-Fr 08:00-19:00; Sa 09:00-13:00",+49 211 72 47 70,https://www.apotheke-am-oberbilker-markt.de/,https://www.openstreetmap.org/edit?node=250069373%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1250069373.html
apotheken_nrw.1250069418,"1250069418",Bahnhof-Apotheke,"-","Mo-Fr 08:30-18:30; Sa 08:30-14:00; Su,PH off",+49 211 785844,https://www.bahnhof-apotheke-duesseldorf.de/,https://www.openstreetmap.org/edit?node=250069418%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1250069418.html
apotheken_nrw.1250197655,"1250197655",Linda,"Erkrather Straße 100, Düsseldorf","-","-","-",https://www.openstreetmap.org/edit?node=250197655%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1250197655.html
apotheken_nrw.1250800973,"1250800973",Kern Apothke,"-","Mo-Fr 08:30-18:30;Sa 08:30-13:00",+49 211 24 50 30 60,https://kern-apotheke.de,https://www.openstreetmap.org/edit?node=250800973%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1250800973.html
apotheken_nrw.1251174881,"1251174881",Merkur-Apotheke,"Alte Hauptstraße 104a, Essen","Mo-Sa 08:00-13:00; Tu,Th-Fr 14:30-18:30; We 15:00-18:30","-","-",https://www.openstreetmap.org/edit?node=251174881%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1251174881.html
apotheken_nrw.1252441407,"1252441407",Merlin Apotheke am Hochhaus,"Mittelstraße 111, Sankt Augustin","Mo,Tu,Th,Fr 08:00-13:00,14:30-18:30; We,Sa 08:00-13:00",+49 2241 97700,https://www.merlin-apotheke-st-augustin.de/,https://www.openstreetmap.org/edit?node=252441407%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1252441407.html
apotheken_nrw.1252608318,"1252608318",Valentin-Apotheke,"Burgstraße 6, Sankt Augustin","Mo,Tu,Th,Fr 08:00-18:30; We 08:00-13:00; Sa 08:30-13:00","-","-",https://www.openstreetmap.org/edit?node=252608318%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1252608318.html
apotheken_nrw.1252826295,"1252826295",Hellerhof Apotheke,"Carlo-Schmid-Straße 2, Düsseldorf","Mo-Fr 08:30-18:30; Sa 08:30-13:00; Su,PH off",+49 211 7052100,https://www.hellerhof-apotheke-duesseldorf.de/,https://www.openstreetmap.org/edit?node=252826295%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1252826295.html
apotheken_nrw.1253023788,"1253023788",Schwanenapotheke,"Kölner Straße 258, Düsseldorf","Mo-Fr 08:30-18:30, Sa 09:00-15:00",+49 211 78 20 00,http://www.docapo.de/,https://www.openstreetmap.org/edit?node=253023788%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1253023788.html
apotheken_nrw.1253063305,"1253063305",Fortuna-Apotheke,"Professor-Neu-Allee 29, Bonn","Mo,Tu,Th,Fr 08:30-13:00,14:30-18:30; Sa 09:00-13:00; We 08:30-13:00",+49 228 4298010,https://www.fortuna-apotheke-bonn.de/,https://www.openstreetmap.org/edit?node=253063305%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1253063305.html
apotheken_nrw.1253063870,"1253063870",Apotheke zur Alten Post,"-","Mo-Fr 08:30-18:30; Sa 08:30-14:00",+49 228 946750,https://www.apotheke-alte-post-app.de/,https://www.openstreetmap.org/edit?node=253063870%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1253063870.html
apotheken_nrw.1253064290,"1253064290",Hirsch-Apotheke,"Friedrich-Breuer-Straße 44, Bonn","Mo-Fr 08:00-18:30; Sa 08:30-14:00; PH off",+49 228 461714,http://www.hirsch-apotheke-bonn.de/,https://www.openstreetmap.org/edit?node=253064290%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1253064290.html
apotheken_nrw.1253064728,"1253064728",Sankt-Clemens-Apotheke,"Rheindorfer Straße 119, Bonn","Mo-Fr 08:30-13:00,14:30-18:30; We,Sa 08:30-13:00",+49 228 465946,"-",https://www.openstreetmap.org/edit?node=253064728%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1253064728.html
apotheken_nrw.1253075444,"1253075444",Münster-Apotheke,"Münsterplatz 22, Bonn","Mo-Fr 08:30-19:30; Sa 09:00-19:00",+49 228 658438,https://www.apotheken.de/club/53111/muenster-apotheke/,https://www.openstreetmap.org/edit?node=253075444%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1253075444.html
apotheken_nrw.1253116767,"1253116767",Hofgarten-Apotheke,"-","Sa 09:00-18:00; Mo-Fr 08:00-19:00",+49 800 6326550,https://www.hofgarten-apotheke.de/,https://www.openstreetmap.org/edit?node=253116767%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1253116767.html
apotheken_nrw.1253144442,"1253144442",Markt-Apotheke,Markt 17,"Mo-Fr 08:00-18:30; Sa 09:00-14:00",+49 2841/97853,https://www.markt-apotheke-repelen.de/,https://www.openstreetmap.org/edit?node=253144442%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1253144442.html
apotheken_nrw.1253230504,"1253230504",Bußmanns Wibbelt-Apotheke,"Hauptstraße 68, Ahlen","Mo-Tu,Th-Fr 08:30-13:00,14:00-18:30; We 08:30-13:00; Sa 08:30-12:30","-","-",https://www.openstreetmap.org/edit?node=253230504%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1253230504.html
apotheken_nrw.1253820890,"1253820890",Apotheke im Kaufland,"-",Mo-Sa 08:00-20:00,"-","-",https://www.openstreetmap.org/edit?node=253820890%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1253820890.html
apotheken_nrw.1253834401,"1253834401",Universum Apotheke,"Bertha-von-Suttner-Platz 9, Bonn","Mo-Fr 08:30-18:30; Sa 09:00-14:00; Su,PH off",+49 228 638455,https://www.universum-bonn.de/,https://www.openstreetmap.org/edit?node=253834401%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1253834401.html
apotheken_nrw.1253836636,"1253836636",Bahnhof Apotheke,"Poststraße 21, Bonn","Mo-Fr 08:00-19:00; Sa 09:00-18:00",+49 228 653066,https://www.bahnhof-apotheke-bonn.de/,https://www.openstreetmap.org/edit?node=253836636%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1253836636.html
apotheken_nrw.1253843364,"1253843364",Rosen-Apotheke,"Meckenheimer Allee 78, Bonn","Mo-Fr 08:00-19:00; Sa 09:00-13:00; PH,Su off",+49 228 651212,"-",https://www.openstreetmap.org/edit?node=253843364%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1253843364.html
apotheken_nrw.1253845275,"1253845275",Löwen-Apotheke,"Markt 35, Bonn","Mo-Fr 09:00-18:30; Sa 09:30-16:00",+49 228 635555,"-",https://www.openstreetmap.org/edit?node=253845275%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1253845275.html
apotheken_nrw.1253973543,"1253973543",Helenenapotheke,"-","-","-","-",https://www.openstreetmap.org/edit?node=253973543%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1253973543.html
apotheken_nrw.1254043133,"1254043133",Veedels-Apotheke Bonn-Beuel,"Johann-Link-Straße 16, Bonn","Mo-Fr 08:00-19:00; Sa 09:00-13:00",+49 228 4798700,http://www.veedelsapotheke.de/,https://www.openstreetmap.org/edit?node=254043133%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1254043133.html
apotheken_nrw.1254073067,"1254073067",Aesculap-Apotheke,"Kreuzherrenstraße 57, Bonn","Mo-Fr 08:30-13:00; Mo,Tu 14:00-18:30; Th,Fr 14:00-18:30; Sa 09:00-13:00",+49 228 464143,"-",https://www.openstreetmap.org/edit?node=254073067%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1254073067.html
apotheken_nrw.1254101114,"1254101114",St. Hubertus-Apotheke,"Endenicher Straße 319a, Bonn","Mo,Tu,Th,Fr 08:00-13:00,14:30-18:30; We 08:00-13:00; Sa 08:00-13:00; PH,Su off",+49 228 621646,https://www.st-hubertus-apotheke-bonn.de/,https://www.openstreetmap.org/edit?node=254101114%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1254101114.html
apotheken_nrw.1254188308,"1254188308",Barbara-Apotheke,"-","Mo,Tu,Th 08:00-13:00,14:30-18:30; We 08:00-13:00; Fr 08:00-13:00,15:00-18:30; Sa 09:00-13:00",+49 2841 97450,https://www.barbara-apotheke-moers.de/,https://www.openstreetmap.org/edit?node=254188308%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1254188308.html
apotheken_nrw.1254188480,"1254188480",Genius-Apotheke,"-","Mo,Tu,Th,Fr 08:30-13:00,15:00-18:30; We 08:30-13:00; Sa 09:00-13:00",+49 2841 97367,https://www.genius-apotheke-moers.de/,https://www.openstreetmap.org/edit?node=254188480%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1254188480.html
apotheken_nrw.1254188657,"1254188657",Brunnen-Apotheke,Kurt-Schumacher-Allee 44,"Mo,Tu,Th,Fr 08:00-13:00,15:00-18:30; We 08:00-13:00; Sa 08:30-13:00",+49 2841 41555,https://www.brunnen-apotheke-moers-app.de/,https://www.openstreetmap.org/edit?node=254188657%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1254188657.html
apotheken_nrw.1254630909,"1254630909",Stadt Apotheke,"Hauptstraße 136, Frechen","Mo-Fr 08:30-18:30; Sa 09:00-14:00","-","-",https://www.openstreetmap.org/edit?node=254630909%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1254630909.html
apotheken_nrw.1255596529,"1255596529",Alstedt's Apotheke,"Von-Coels-Straße 1, Aachen","Mo,Tu,Th,Fr 08:30-13:00,15:00-18:30; We,Sa 08:30-13:00; Su,PH off",+49 241 533100,https://www.alstedts-apotheke.de/,https://www.openstreetmap.org/edit?node=255596529%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1255596529.html
apotheken_nrw.1256482644,"1256482644",Apotheke am Lichtenturm,Lichtenturmweg 41,"Mo,Tu,Th,Fr 08:00-18:30; We 08:00-14:00; Sa 09:00-13:00;Su,PH off","-","-",https://www.openstreetmap.org/edit?node=256482644%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1256482644.html
apotheken_nrw.1256484571,"1256484571",Delphin-Apotheke,"Detmolder Straße 8, Paderborn","Mo-Fr 08:00-18:30, Sa 09:00-13:00; PH off","-",http://www.delphin-apo.de,https://www.openstreetmap.org/edit?node=256484571%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1256484571.html
apotheken_nrw.1256893445,"1256893445",Oranien-Apotheke,"Oranienstraße 140, Oberhausen","Mo-Fr 08:00-18:30; Sa 08:30-13:00",+49 208 996560,https://www.apotheke-schmachtendorf-app.de/,https://www.openstreetmap.org/edit?node=256893445%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1256893445.html
apotheken_nrw.1257072182,"1257072182",Hirsch Apotheke,"Auf dem Driesch 32, Pulheim","Mo-Fr 08:00-18:30; Sa 08:30-13:00","-","-",https://www.openstreetmap.org/edit?node=257072182%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1257072182.html
