FID,geom,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,amenity,building,building:levels,name,roof:shape,type,website,wikidata,osm_id,osm_type,editlink,tutoriallink,email,fax,phone,site,wheelchair,contact:website,isced:level,ref,school:de,source,source:position,addr:suburb,operator,contact:email,contact:facebook,contact:fax,contact:phone,toilets:wheelchair,note,old_name,old_website,operator:type,short_name,wikipedia,addr:place,religion,grades,landuse,alt_name,url,barrier,denomination,name:etymology:wikidata,building:roof,wikimedia_commons,leisure,sport,source:geometry,created_by,check_date,loc_name,fixme,name:etymology:wikipedia,start_date,postal_code,opening_hours,wheelchair:description,building:roof:colour,roof:levels,source:housenumber,description,heritage:website,historic,removed:phone,addr:housename,school,building:first_floor_high,building:waterproof_bulk,source:addr,height,source:address,building:colour,name:en,gesamtschule,surface,construction,fee,operator:website,contact:instagram,internet_access,roof:colour,school:gender,designation,orientierungsstufe,wikipedia:de,building:energy_standard,comment,min_age,polling_station,shelter,access,access:conditional,layer,ele,building:part,name:de,name:lt,level,last_check,office,tennant,sub_ref
OSM_MRN_amenity_school_4326_Point.53,POINT (7.963472829166666 49.19808950833332),Annweiler am Trifels,,17,76855,Bannenbergstraße,school,,,Trifelsgymnasium Annweiler,,,https://www.trifelsgymnasium.de/,,28666587,way,https://www.openstreetmap.org/way/28666587,https://learnosm.org/de/beginner/,,,+496346967-0,,,,2;3,50060,Gymnasium,,,,Evangelische Kirche der Pfalz,,,,,,,Heimschule am Trifels,,private,,,,,,residential,TGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.54,POINT (7.977001938461537 49.203294553846156),Annweiler am Trifels,,12,76855,Herrenteich,school,school,,Realschule Plus Annweiler,,,,,28675093,way,https://www.openstreetmap.org/way/28675093,https://learnosm.org/de/beginner/,,,+49634696510,,,,2,40788,Realschule Plus,,,,Landkreis Südliche Weinstraße,,,,,,,,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.55,POINT (8.140820049999999 49.345490575),,,,,,school,,,Hans-Geiger-Schule,,,,,28750494,way,https://www.openstreetmap.org/way/28750494,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.56,POINT (8.402825619999998 49.4681745),,,,,,school,,,Integrierte Gesamtschule Gartenstadt,,,https://igsluga.school/,,28846706,way,https://www.openstreetmap.org/way/28846706,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.57,POINT (8.40510646 49.46890826),,,,,,school,,,Niederfeldschule,,,https://www.gs-niederfeld.de/,,28846707,way,https://www.openstreetmap.org/way/28846707,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.58,POINT (8.723095585714285 49.2441156),,,,,,school,,,Kraichgauschule,,,,,28944292,way,https://www.openstreetmap.org/way/28944292,https://learnosm.org/de/beginner/,,,,,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,Potlatch 0.10f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.59,POINT (8.68884794 49.42012258),Heidelberg,DE,1-5,69120,Roonstraße,school,,,St. Raphael-Schulen,,,https://www.st-raphael-schule.de/,Q1694501,29114721,way,https://www.openstreetmap.org/way/29114721,https://learnosm.org/de/beginner/,,,,,no,,,,,,,,,,,,,,,,,,,https://de.wikipedia.org/wiki/St._Raphael-Schulen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.60,POINT (8.130926557142859 49.353088657142855),,,,,,school,,,Heinz-Sielmann-Schule,,,https://www.heinz-sielmann-schule.com/,,30219195,way,https://www.openstreetmap.org/way/30219195,https://learnosm.org/de/beginner/,,,,,no,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.61,POINT (8.6964466625 49.236702325),,,,,,school,,,Grundschule Rettigheim,,,http://www.grundschulerettigheim.de/,,30280876,way,https://www.openstreetmap.org/way/30280876,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.62,POINT (8.09317732666667 49.191309746666676),,,,,,school,,,Grundschule Wollmesheimer Höhe,,,,,30571891,way,https://www.openstreetmap.org/way/30571891,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.63,POINT (7.960380475 49.09121345),Dörrenbach,,38-40,76889,Am Kolmerberg,school,,,"Grundschule ""Am Kastanienwald""",,,,,30728751,way,https://www.openstreetmap.org/way/30728751,https://learnosm.org/de/beginner/,,,+4963431211,,,,1,25412,Grundschule,,,,Verbandsgemeinde Bad Bergzabern,,,,,,,,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.64,POINT (8.110940327272727 49.201806499999996),Landau in der Pfalz,,2,76829,Hindenburgstraße,school,,,Max-Slevogt-Gymnasium,,,https://www.msg-landau.de/,Q1912121,30777104,way,https://www.openstreetmap.org/way/30777104,https://learnosm.org/de/beginner/,,,,,limited,,2;3,50973,Gymnasium,,,,Stadt Landau in der Pfalz,,,,,no,,,,public,MSG,https://de.wikipedia.org/wiki/Max-Slevogt-Gymnasium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.65,POINT (8.28196295 49.0972659),,,,,,school,,,DFB Kleinspielfeld,,,,,30960036,way,https://www.openstreetmap.org/way/30960036,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pitch,soccer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.66,POINT (7.986598669999999 49.37726639),Esthal,DE,63,67472,Hauptstraße,school,school,,Grundschule Esthal,,,,,31482858,way,https://www.openstreetmap.org/way/31482858,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.67,POINT (8.860839499999999 49.61196055),Grasellenbach,DE,19,64689,Friedhofstraße,school,,,Ulfenbachtal-Schule,,,http://www.ulfenbachtal-schule.de/,,31675919,way,https://www.openstreetmap.org/way/31675919,https://learnosm.org/de/beginner/,,,,,,,1,3352,Grundschule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.68,POINT (8.144903199999998 49.35417837777778),,,,,,school,,,Grundschule Ostschule Neustadt an der Weinstraße,,,,,31778426,way,https://www.openstreetmap.org/way/31778426,https://learnosm.org/de/beginner/,,,,,,http://www.ostschule-neustadt.de/,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.69,POINT (8.13003852857143 49.20083457142857),Landau in der Pfalz,,71,76829,Schneiderstraße,school,,,Eduard-Spranger-Gymnasium,,,http://www.esg-landau.de/web/,Q1287818,31971930,way,https://www.openstreetmap.org/way/31971930,https://learnosm.org/de/beginner/,,,+49 6341 98700,,,,2;3,50374,Gymnasium,,,,Stadt Landau i.d. Pfalz,,,,,,,,,public,,https://de.wikipedia.org/wiki/Eduard-Spranger-Gymnasium_(Landau),,,,,ESG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.70,POINT (8.129025246666668 49.19816890666666),,,,,,school,,,Schulzentrum Ost,,,,Q25391972,31971931,way,https://www.openstreetmap.org/way/31971931,https://learnosm.org/de/beginner/,,,,,,,,,,,,Queichheim,,,,,,,,,,,,https://de.wikipedia.org/wiki/Schulzentrum_Ost (Landau),,,,,,,,,,,,,,,,2024-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.71,POINT (8.110033231034482 49.19776055517241),Landau in der Pfalz,,11,76829,Westring,school,,,Otto-Hahn-Gymnasium (OHG Landau),,,https://www.ohg-landau.de/,Q106070740,31981231,way,https://www.openstreetmap.org/way/31981231,https://learnosm.org/de/beginner/,gymnasium@ohg-landau.info,,+49 6341 134800,,,,2;3,51184,Gymnasium,,,,Stadt Landau in der Pfalz,,,,,,,,,public,,,,,,,,,,,,,,,,,,,Otto der Hahn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.72,POINT (8.11033475 49.198984825),,,,,,school,,,Pestalozzischule,,,,,31981233,way,https://www.openstreetmap.org/way/31981233,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.73,POINT (8.123180975 49.20702092500001),Landau in der Pfalz,,27,76829,August-Croissant-Straße,school,,,Berufsschule,,,https://www.bbslandau.de/,,31981603,way,https://www.openstreetmap.org/way/31981603,https://learnosm.org/de/beginner/,sekretariat@bbs-landau.de,+49 6341 967152,+49 6341 96710,,,,,,,,,,,,,,,,,,,,,,,,,,BBS Landau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.74,POINT (8.1337558 49.333138754545445),,,,,,school,,,Dr.-Albert-Finck-Schule,,,,Q113988177,32484815,way,https://www.openstreetmap.org/way/32484815,https://learnosm.org/de/beginner/,,,,,limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.75,POINT (8.352342625 49.438760455),Mutterstadt,,12,67112,Stuhlbruderhofstraße,school,,,Integrierte Gesamtschule Mutterstadt,,,https://www.igs-mutterstadt.de/,,32757000,way,https://www.openstreetmap.org/way/32757000,https://learnosm.org/de/beginner/,,,,,limited,,,,,,,,,verwaltung@igs-mutterstadt.de,,,+49 6234 94620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.76,POINT (8.152877283333332 49.37616410833334),,,,,,school,,,Grundschule Gimmeldingen,,,,,32765193,way,https://www.openstreetmap.org/way/32765193,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.77,POINT (8.3883048 49.68204818),Biblis,DE,8,68647,Wormser Straße,school,yes,,Steinerwaldschule,,,,,33739018,way,https://www.openstreetmap.org/way/33739018,https://learnosm.org/de/beginner/,,,,,,,1,3334,Grundschule,bs-hessen,,Nordheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.78,POINT (8.69942532 49.268611410000005),,,,,,school,,,Mannabergschule Rauenberg,,,https://www.mannabergschule.de/,,34031251,way,https://www.openstreetmap.org/way/34031251,https://learnosm.org/de/beginner/,,,,,limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.79,POINT (8.77460098125 49.6889172875),Lindenfels,DE,20,64678,Am Almenweg,school,yes,,Carl-Orff-Schule,,,http://www.carl-orff-schule-lindenfels.de,,34298875,way,https://www.openstreetmap.org/way/34298875,https://learnosm.org/de/beginner/,,,,,,,1,3325,Grundschule,bs-hessen,osm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.80,POINT (8.34944295238095 49.29541042380951),Harthausen,DE,,67376,,school,,,Karl-Hufnagel-Grundschule,,,,,34427392,way,https://www.openstreetmap.org/way/34427392,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.81,POINT (8.373910665789476 49.21321969473684),Germersheim,,34,76726,August-Keiler-Straße,school,school,,Goethe Gymnasium Germersheim,,,http://www.goethe-gym-ger.de/,,34646588,way,https://www.openstreetmap.org/way/34646588,https://learnosm.org/de/beginner/,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.82,POINT (8.362545375 49.5077211875),,,,,,school,,,Grundschule Studernheim,,,https://www.frankenthal.de/stadt-frankenthal/de/strukturierte-daten/schulen/grundschule-studernheim/,,34964782,way,https://www.openstreetmap.org/way/34964782,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.83,POINT (8.537696239999999 49.50909124),Mannheim,,2,68309,Warnemünder Weg,school,,,Geschwister-Scholl-Haupt- und -Realschule,,,,,35007609,way,https://www.openstreetmap.org/way/35007609,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.84,POINT (8.327426183333335 49.27174671666666),Schwegenheim,,20,67365,Schulstraße,school,,,Grundschule Schwegenheim,,,,,35008257,way,https://www.openstreetmap.org/way/35008257,https://learnosm.org/de/beginner/,,,,,limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.85,POINT (8.535459483333334 49.455580683333324),,,,,,school,,,Astrid-Lindgren-Schule,,,,,35555847,way,https://www.openstreetmap.org/way/35555847,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.86,POINT (8.622215235714284 49.67534231428572),Bensheim,DE,35,64625,Heidelberger Straße,school,school,,Hemsbergschule,,,https://hemsbergschule.de/,Q116508924,35767645,way,https://www.openstreetmap.org/way/35767645,https://learnosm.org/de/beginner/,hemsbergschule@kreis-bergstrasse,,+49 6251 39315,,,,1,3362,Grundschule,bs-hessen,osm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.87,POINT (8.670900860000001 49.444504785000014),Dossenheim,DE,11,69221,Lessingstraße,school,school,4,Kurpfalz Grundschule,,,,,35836668,way,https://www.openstreetmap.org/way/35836668,https://learnosm.org/de/beginner/,,,,,limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.88,POINT (8.344457290804598 49.64066267126438),,,31,,Von-Steuben-Straße,school,,,Bildungszentrum,,,,,36519417,way,https://www.openstreetmap.org/way/36519417,https://learnosm.org/de/beginner/,,,,,,,,,,extrapolation,,,,,,,,,,,,,,,,,,,BIZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.89,POINT (8.602435153846152 49.5064502076923),Heddesheim,DE,4,68542,Schulstraße,school,,,Hans Thoma Grundschule,,,https://www.htg-heddesheim.de/,,37674566,way,https://www.openstreetmap.org/way/37674566,https://learnosm.org/de/beginner/,htg@heddesheim.net,+49 6203 4039652,+49 6203 4039651,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.90,POINT (8.576062956249999 49.53792790625),Viernheim,DE,2,68519,Lampertheimer Straße,school,,,Schillerschule,,,,Q116514468,37825822,way,https://www.openstreetmap.org/way/37825822,https://learnosm.org/de/beginner/,,,,,,,1,3348,Grundschule,bs-hessen,osm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.91,POINT (8.3505603 49.4426917),,,,,,school,,,Pestalozzischule,,,,,37868737,way,https://www.openstreetmap.org/way/37868737,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.92,POINT (8.756391354838708 49.6227275967742),Rimbach,,6,64668,Staatsstraße,school,,,Martin-Luther-Schule,,,https://mls-rimbach.de/,Q1903261,39193709,way,https://www.openstreetmap.org/way/39193709,https://learnosm.org/de/beginner/,direktion@mls-rimbach.de,+49-6253-990730,+49-6253-99070,,,,2A;3A,5157,Gymnasium,bs-hessen,osm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.93,POINT (8.744024633333334 49.66515721666667),Fürth,DE,8,64658,Mittershäuser Weg,school,school,,Schule am Katzenberg,,,,,40776186,way,https://www.openstreetmap.org/way/40776186,https://learnosm.org/de/beginner/,,,,,,,1,3378,Grundschule,bs-hessen,osm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.94,POINT (8.66374424 49.515069280000006),Hirschberg an der Bergstraße,DE,16,69493,Pestalozzistraße,school,,,Grundschule Großsachsen,,,,,40776433,way,https://www.openstreetmap.org/way/40776433,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.95,POINT (9.209945133333335 49.4593047),,,8,,Muckentaler Straße,school,school,,Schule am Schlossplatz,,,https://www.schule-am-schlossplatz.de/,,41169704,way,https://www.openstreetmap.org/way/41169704,https://learnosm.org/de/beginner/,,,,,limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.96,POINT (8.320377033333335 49.11904463333334),Neupotz,DE,29,76777,Schulstraße,school,yes,,Grundschule Neupotz,,,,,41747186,way,https://www.openstreetmap.org/way/41747186,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.97,POINT (8.430310472222224 49.35106370555556),Speyer,,10,67346,Birkenweg,school,,,Siedlungsschule Speyer,,,,,43128282,way,https://www.openstreetmap.org/way/43128282,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,education,,,,,,,,,,,,,,Remove amenity=school when landuse=education is rendered.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.98,POINT (9.24242625 49.32035957),Billigheim,DE,1,74842,Rebhuhnstraße,school,yes,,Allfelder Grundschule,,,,,44015621,way,https://www.openstreetmap.org/way/44015621,https://learnosm.org/de/beginner/,,,,,,,,,,,,Allfeld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.99,POINT (8.354128575 49.5893097375),,,,,,school,,,Grundschule + Realschule Plus,,,,,44691419,way,https://www.openstreetmap.org/way/44691419,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.100,POINT (8.24763305 49.51522229285714),,,,,,school,,,Grundschule Weisenheim am Sand,,,,,45768609,way,https://www.openstreetmap.org/way/45768609,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bing aerial imagery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.101,POINT (8.7659758875 49.58683415000001),,,,,,school,school,,Neues Schulhaus,,,,,46172871,way,https://www.openstreetmap.org/way/46172871,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.102,POINT (8.766259875 49.5870709),,,,,,school,school,,Altes Schulhaus,,,,,46172880,way,https://www.openstreetmap.org/way/46172880,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.103,POINT (8.278417854545454 49.116531845454546),Rheinzabern,DE,5a,76764,Rappengasse,school,yes,,"Grundschule ""An der Römerstraße"" Rheinzabern",,,,,46773038,way,https://www.openstreetmap.org/way/46773038,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.104,POINT (8.418346578723407 49.316921236170195),Speyer,DE,2,67346,Otto-Mayer-Straße,school,,,Hans-Purrmann-Gymnasium,,,,Q115171799,47057775,way,https://www.openstreetmap.org/way/47057775,https://learnosm.org/de/beginner/,,,,,,http://www.hpg-speyer.de/,,,,,,,,,,,,,,,,,,,,,,education,,,,,Q655484,,,,,,,,,Remove amenity=school when landuse=education is rendered.,de:Hans Purrmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.105,POINT (8.771731085714286 49.37385461428572),Neckargemünd,DE,8,69151,Schulstraße,school,yes,,Grundschule Waldhilsbach,,,,,47160657,way,https://www.openstreetmap.org/way/47160657,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HiRes aerial imagery,,,,,,1912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.106,POINT (8.884199849999998 49.25494574666666),Sinsheim,,20,74889,Stiftstraße,school,school,,Kraichgau-Realschule,,,http://www.krs.hd.bw.schule.de/,Q1786297,47172278,way,https://www.openstreetmap.org/way/47172278,https://learnosm.org/de/beginner/,,,,,no,,,,,,,,Stadt Sinsheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.107,POINT (8.884035000000003 49.25385784666666),Sinsheim,,2,74889,Schubertstraße,school,school,,Wilhelmi-Gymnasium,,,https://wilhelmi-sinsheim.de/,,47172279,way,https://www.openstreetmap.org/way/47172279,https://learnosm.org/de/beginner/,,,,,no,,,,,,,,Stadt Sinsheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.108,POINT (8.8783883 49.25927525833334),,,,,,school,yes,,Friedrich-Hecker-Schule,,,,,47172281,way,https://www.openstreetmap.org/way/47172281,https://learnosm.org/de/beginner/,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.109,POINT (8.879182688461539 49.258554200000006),,,,,,school,yes,,Max-Weber-Schule,,,,,47172282,way,https://www.openstreetmap.org/way/47172282,https://learnosm.org/de/beginner/,,,,,limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
